customer_id,customer_name,card_last_four,home_city,home_state,account_age_days
CU52787-268870,Sarah,,South Martinmouth,MD,1934.0
CU14128-729581,Rebecca,9893,Jennifershire,WA,2111.0
CU47189-790660,Ruth,2568,Aliport,IN,1903.0
CU50350-724094,Duane,1112, West Debbie ,AL,1714.0
CU63381-498722,Robert,7365,Lake Sean,,3596.0
CU58736-350327,Tiffany,5477,West Robert,VT,1959.0
CU73158-161795,Dustin,1489, Allenshire ,TN,1875.0
CU31654-408298,Theresa,5195,Justinside,FM,2123.0
CU48480-510061,Michael,2220,South Lance,AL,1852.0
CU45578-597037,Robert,7225,Newmanfurt,IA,1913.0
CU43836-911724,Donna,4015,Moralesfurt,MT,1891.0
CU91799-862509,Phillip,6832,Randallland,WV,1779.0
CU84630-206017,Michael,6712,Whitneychester,HI,1575.0
CU63051-404638,Marcus,8197,North Jerrytown,OR,2007.0
CU33824-912924,Megan,7621,New Joseph,WV,2012.0
CU28999-348143,Jacob,6017,,WY,2030.0
CU65099-18745,Juan,9275,Bradleymouth,RI,1968.0
CU54739-108717,Thomas,5989,North James,HI,1903.0
CU54277-557542,Christine,8304,Timothyfort,VT,1395.0
CU90017-708353,Felicia,3388,Josephton,NE,1811.0
CU60980-803128,Paige,1732,Elliston,NV,1956.0
CU39052-362009,Michelle,2781,Petersonberg,KY,1583.0
CU22799-202786,Melanie,2779,Edwardsport,AS,1604.0
CU20429-146851,Kimberly,6473,Snyderstad,NJ,2160.0
CU91971-198080,Tanya,5338,Halestad,OK,2009.0
CU37142-383201,Kristen,6368,New Erica,CT,1793.0
CU31518-873812,Kristy,6207,Collinsview,NH,1815.0
CU46011-613191,Stanley,8055,Adamland,MO,2915.0
CU57095-251132,Robin,3151,Shortville,DE,1734.0
CU46422-84480,Samuel,7809,Elizabethchester,ME,1795.0
CU73601-507723,Henry,8933,East Steve,MP,2054.0
CU17930-711494,Desiree,3360,Davidburgh,MH,1983.0
CU43159-428904,Wesley,3798, New Ryan ,WI,2083.0
CU62679-584349,Daniel,4456,East Nicole,PR,1457.0
CU80037-294858, Amanda ,3686,Richardside,AR,1959.0
CU47834-559511,Brian,2583,East Ambermouth,TN,2194.0
CU67686-687275,Erica,1311,Patriciamouth,WI,2308.0
CU36410-163209,Jasmine,3282, East Williamborough ,ND,1962.0
CU41587-942185,Jasmine,9843,Amandaland,AK,2021.0
CU98581-234006,Tamara,6755,Cohenchester,DE,1796.0
CU32828-206739, Ashley ,7586,South Karenview,WI,1912.0
CU7520-44045,Jeffrey,9307,West Philip,GA,1587.0
CU63419-967228,Alan,2268,Maddoxside,VI,1987.0
CU73478-784484,Brandon,3609,Lake Tammyport,VT,1919.0
CU49744-70584,Larry,9807,South Elizabethtown,CA,2960.0
CU91814-552328,Brandon,2791,Port William,NM,2377.0
CU70364-158984,Wendy,5191,East Jakeview,MA,2294.0
CU63760-219553,Jacqueline,3823,Griffinfort,VA,2043.0
CU30459-148945,William,3316,Jasonside,MO,1693.0
CU37142-448368,Brandy,6954,Schneiderland,KS,1717.0
CU9302-18780,Eduardo,4166,Palmerside,MP,1876.0
CU63959-387262,Craig,8035,Sanchezfort,NV,1548.0
CU77403-814511,Zachary,3671,East Barbara,MO,2445.0
CU11168-35457,Calvin,8777,South Dylan,CA,1889.0
CU35944-926501,Melissa,2062,Joannburgh,GU,1757.0
CU54801-869810,Dennis,4642,Christophermouth,WV,2103.0
CU10207-173180,Eric,4204,Moralesland,TX,1820.0
CU44242-257728,Robert,2514,New Veronicamouth,KY,1712.0
CU74089-768855,Ronald,1209,Lake Janeville,DE,1884.0
CU50026-856300,Ashley,3240,Lake Kevin,NY,2188.0
CU96521-861323,Maxwell,4531,Scottview,CT,1928.0
CU5074-564117,Kevin,6729,Stoneland,HI,2187.0
CU965-193501,Andrew,8090,Davisview,SD,1909.0
CU46838-73109,Tara,9622,Port Jason,MS,1863.0
CU67437-371965,Destiny,5414,North Kelly,MS,1869.0
CU1040-10415,Alexander,7983,,ID,1961.0
CU19568-508765,Bruce,3435,Dorisfort,NC,1768.0
CU9795-902277,Cynthia,3138,East Christopher,GU,2087.0
CU13795-672499,Stephanie,2558,Lake David,RI,1846.0
CU49510-193575,Marisa,7297,Briannaburgh,DE,1860.0
CU13181-828975,Richard,5940,South Dylan,RI,1854.0
CU44652-526458,David,4624,Melanieport,TN,1911.0
CU77340-997199,William,8455,Pattersonfort,VT,1855.0
CU97108-376442,Lori,9498, Mariahmouth ,AZ,2110.0
CU79132-483344,Shirley,2612,Taylormouth,MN,1744.0
CU82459-159538,Michael,2988,,AK,1974.0
CU38982-620772, David ,8406,Piercemouth,PR,1502.0
CU44169-789982,Jessica,5041,Port Nicholaschester,KY,2048.0
CU67212-901744,Larry,2568,New David,UT,1494.0
CU23784-975767,Shawn,7415, West Jackson ,ND,1850.0
CU61983-734225,Travis,4292,Jenniferport,OR,1722.0
CU40965-772986,Mario,2769,Pattersonshire,MA,2182.0
CU21631-471379,Calvin,6301,Lake Kathrynbury,MD,1856.0
CU94182-198284,Alejandro,1865,South Erica,VT,2241.0
CU85071-504742,Terri,6116,Bradleymouth,LA,1992.0
CU9493-687219,Joseph,3818,West Raymond,ME,1670.0
CU63982-559967,Vanessa,3167,Glennbury,MD,1919.0
CU61640-896008,Tracey,8531,North Elizabeth,NY,1625.0
CU43216-87701,Kevin,6395,West Roger,NM,1837.0
CU63629-163697,Joshua,4119,Walkerfort,,949.0
CU94122-638854,Kimberly,1149, Harringtonstad ,WY,1824.0
CU58084-946990,Felicia,4536,Howellfurt,WY,1747.0
CU79777-13250,Charles,7921,Lake David,WV,1933.0
CU55176-783348,Carlos,2098,Shanetown,NM,2299.0
CU70427-512843,Heather,8513,Hortonstad,TX,2027.0
CU56464-193603,Gary,1036,New Pamelachester,WV,2087.0
CU51436-809312,Joshua,4038,Port Danielburgh,NH,1603.0
CU74699-582527,Caleb,2482,South Troy,ME,1744.0
CU3632-32901,Lindsay,5490,Lake Dianaborough,VA,1679.0
CU21234-576113,Christopher,3707,Dixontown,PR,1825.0
CU61894-938787,Kelsey,5749,North Samuel,MH,1836.0
CU68570-391415,April,4676,Lisashire,WI,1752.0
CU28025-136828,Jack,9085,Lake Kevin,NE,1983.0
CU4272-469379,Connor,6492,East Ashley,AR,1723.0
CU48496-519843,Heather,4026,New Monicaview,CT,1683.0
CU16980-117749,Christopher,3792,Bairdberg,IA,1840.0
CU20775-825027,John,2929, Thompsonfurt ,MD,1866.0
CU88445-973023,Melanie,7653,Justinton,KY,2489.0
CU14007-507211,Amanda,1351,Cherylview,NC,1803.0
CU28633-507342,Cory,2776,Vasquezhaven,SD,1649.0
CU38133-273550,Patrick,6386,East Michael,NH,1689.0
CU85980-168818,Anthony,5465,Maryview,OH,2111.0
CU49548-415846,Michelle,3871,Lewismouth,UT,1807.0
CU84615-392745,William,4781,Deborahtown,GU,1747.0
CU95875-412409,Ashley,1436,Sherrybury,MN,1962.0
CU24722-416232, Jamie ,6829,North Lindaland,AK,1985.0
CU28569-671167, Debra ,6943,Chadfurt,AS,2044.0
CU88871-683810,Annette,9984,Kimville,NV,1823.0
CU66989-666610,Cory,5004,New Davidville,NE,1499.0
CU89161-574698, Paul ,4258,Cortezstad,MP,1876.0
CU84284-605992,Shannon,9357,Andersonside,CO,1681.0
CU28669-667568, Kelly ,2404, Kevinberg ,FM,1079.0
CU76469-267921,Amanda,4612,New Robertport,MH,1974.0
CU8550-914770,Cameron,8242,North Tiffany,ID,1632.0
CU54946-531278,Denise,1255,Michaelstad,FM,2004.0
CU25849-705536,Cody,4354,Christophertown,VI,2013.0
CU73615-665912,John,7768,Port Sarahborough,VT,1910.0
CU74593-899735,Kristin,5916,Lake Shelly,WA,2074.0
CU84853-868555,Sabrina,5807,Jamesport,KS,1834.0
CU85112-570098,Pamela,9509,West Christopherland,ME,2051.0
CU4444-534893,Emily,9588,Lake Leslie,AZ,1988.0
CU21722-863075,Wayne,5301,Sanderschester,DE,1752.0
CU34794-474240,Andrew,3636,West Douglas,ND,2065.0
CU54278-156923,Christopher,9293,New Tashastad,NJ,2221.0
CU2855-763223,Lisa,9641,East James,OR,
CU75613-318862,Michael,3724,Brownhaven,NH,1857.0
CU47987-286862,Melody,5247,,ME,1554.0
CU27860-697804,Vicki,5844,West Kristabury,DC,1877.0
CU26096-174085,Joel,5037,East Lindsay,AR,2066.0
CU65463-198375,Melissa,4114,Josephville,IN,1467.0
CU46444-870289, John ,2334,South Amandamouth,IN,1605.0
CU7056-670073,Brenda,3615,Smithville,PW,1848.0
CU69486-208578,Charles,1361, West Courtneyfurt ,MI,1813.0
CU92151-849605,Tommy,5931,West Johnmouth,GU,1716.0
CU15461-355666,Kevin,8091, Michaelfurt ,ME,1877.0
CU71373-748662,Lindsay,3203,Adamview,MP,1744.0
CU71405-643629,Kathy,6187,South Debraburgh,ME,1896.0
CU11782-114110,Monica,6480,East Tara,GA,1807.0
CU22283-948454,Whitney,9080,New Mike,IL,2006.0
CU59283-133751,Timothy,3131,Porterton,WI,228.0
CU76159-857432,Ariel,5044,West Kim,AR,1781.0
CU91127-321519,Jacob,5604, Rodneystad ,AL,
CU24052-737258,Daniel,5906,West Bryan,WV,1663.0
CU64383-762597,Billy,8274,Robinsonberg,MO,966.0
CU64916-825170, Wesley ,7396,East Jamie,CT,2196.0
CU80986-564122,Mark,,Michellemouth,LA,1873.0
CU5985-263396,Thomas,2191, Washingtonside ,KS,2185.0
CU10012-526393,Chris,2275,North Monicaberg,PW,1507.0
CU79743-486596,Mark,7005,West Reneefort,UT,1843.0
CU31826-981409,Jonathan,9405,Adamview,VT,1601.0
CU57721-56283,Alexis,5301,Medinamouth,VI,1969.0
CU87679-356921,Randy,2670,Robersonshire,MD,1688.0
CU48032-203693,Jaclyn,1493,East Anthony,AL,1850.0
CU857-273583,Paige,9974,Harrisonville,MT,2104.0
CU72653-584581,Marcia,3596,,OK,2000.0
CU21484-302210,Jill,1562,Collinsville,NM,2128.0
CU55472-980067,Penny,3786,Watkinsfort,ME,1712.0
CU31010-372651,John,5819,West Tinafort,NH,1870.0
CU20631-911536,Crystal,3560,Shepardmouth,NC,1607.0
CU51046-739567,Cody,3847,Patelborough,AR,2042.0
CU31857-383204,John,4831,Frederickmouth,MA,1191.0
CU46058-69291,Elizabeth,7986,Lake Robert,IN,1877.0
CU91829-638972,,1635,Carlchester,OH,1807.0
CU13773-827979,Stephanie,3395,New Angela,LA,1850.0
CU70449-851043,,7887,Gloverview,IA,1966.0
CU49113-907092,Erica,8302,West Cheryl,IA,2727.0
CU69386-975443,Paul,2773,East Erica,DC,1757.0
CU30745-214859,Stacy,9966,Port Richardtown,NC,1908.0
CU35941-232608,George,5998,Port Francisco,NV,2173.0
CU75134-853645,Cheryl,4834,Brooksshire,WY,2303.0
CU74332-69174,Sarah,2190,South Debraburgh,WV,1878.0
CU35218-202780,Mike,6406,Kevinchester,GA,1856.0
CU67691-928621,Matthew,1135,Christopherfurt,NH,1969.0
CU87729-744247,Daniel,9669,Lake Nicoleberg,MP,1658.0
CU50088-453015,Scott,7679,Markhaven,WV,2013.0
CU7467-693427,Anthony,6728,East Benjaminport,VA,1753.0
CU11925-64695,Hannah,1309,New Kimberly,AZ,2121.0
CU8771-559198,Laura,5530, Wangside ,DC,1839.0
CU94384-524138,Molly,2627,Carpenterport,OK,1478.0
CU24597-457271,Patrick,2467,Lake Erin,VT,1542.0
CU2080-20257,Mary,1266,Powellport,PA,1870.0
CU77530-943849,Kevin,2731,West Heather,VT,3448.0
CU61559-919482,William,9240,South Keith,OR,1897.0
CU16568-304914,Edward,3539, Jenniferstad ,PW,1703.0
CU7559-678948,Robert,7694,West Taraborough,NH,1788.0
CU99278-230787,Jason,8051,Christopherborough,OK,2215.0
CU88064-385950,Kevin,1114,Port Randy,PR,1854.0
CU40135-771704,Patty,1491,Vincentville,IL,1955.0
CU50028-422103,Nathaniel,6289,Michaelmouth,FL,1841.0
CU10886-503212,Timothy,7368,North Calebborough,WV,1808.0
CU71567-904371,Lauren,4961,East Erinberg,WI,1929.0
CU17162-525254,Anthony,9693,New Jacquelinefort,PR,1453.0
CU23140-41593,Debbie,9160,Christinaport,WV,2145.0
CU49614-375935,Danielle,8160,Williamsland,LA,1887.0
CU10609-439975,Christine,1782,North Jennifer,DC,2232.0
CU4416-272566,Courtney,3857,South Amberburgh,WI,1765.0
CU38950-451309, Evelyn ,3203,Lake Jimmy,SD,2362.0
CU78825-545158,Mark,5274,Mosleytown,IN,1531.0
CU84163-821309,Hannah,6206, Lake Adambury ,NC,1939.0
CU88702-82254,Vanessa,6011,Navarroville,IN,1897.0
CU72613-777217,Paul,7701,South Donna,MO,1933.0
CU89723-984206,Jason,6265,Carterstad,DE,1911.0
CU34417-616325,Nancy,3046,Smithfort,IN,2075.0
CU50017-716093,Dustin,3878, New Michelleberg ,VA,1935.0
CU51662-106108,Daniel,4020,East Jeremyview,LA,1956.0
CU63526-405428,Debra,5067,Aprilburgh,PR,1795.0
CU14355-334966,Gabrielle,3333,Erictown,NE,1691.0
CU39908-930603,Heather,7256,East Bethany,OR,1975.0
CU92234-903967,Nathan,6664,North Thomas,MO,1896.0
CU41643-343545,Penny,7472,Brownside,KY,1453.0
CU39451-331291,Tiffany,1090,Port Samuel,PW,2018.0
CU19575-83002, Jasmine ,7147,Torresfort,CT,1702.0
CU5637-200129,Margaret,7133,Lake John,RI,2405.0
CU14634-365855,Michael,9600,Lake Aprilland,CA,1802.0
CU24979-528006,Brian,5191,Escobarstad,NC,1870.0
CU32809-818647,Crystal,2430,Port Erin,PR,2258.0
CU96386-293973,Tanya,3970,Emilyview,NM,2065.0
CU9899-640744, Karen ,7202,West Mark,OH,1817.0
CU64234-240532,Jeffrey,6907, East Misty ,MN,1409.0
CU18157-69681,Deborah,6664,Aaronburgh,MT,1980.0
CU5796-235734, Kristin ,2546,Rosalesview,LA,1850.0
CU91789-907668,Francisco,3916,Castilloburgh,CA,1889.0
CU9914-377304, Marcus ,6124,Christinaview,LA,1844.0
CU44880-864650,Eric,8646,Shawfurt,AK,1287.0
CU21615-679047,Amy,8608,New Davidtown,MT,1736.0
CU52819-109168,Michael,3805,Alexanderview,SC,2067.0
CU44257-816203,Brian,1188,East Melissa,AR,2048.0
CU62648-155512,Matthew,3820,Port Angelamouth,TN,1957.0
CU17153-265278,Robert,1989,Dianetown,,824.0
CU40412-139639,Jennifer,1525,,GA,1794.0
CU34214-605854,Jonathan,5279,Mooreview,GU,1781.0
CU4970-609849,Carol,4302,Johnsonhaven,NC,2035.0
CU49819-536811,Darlene,6458,,AK,1882.0
CU39178-727133,Peter,6657,Rebeccahaven,AZ,1748.0
CU79458-109842,Christopher,7766,East Melissa,CT,1787.0
CU17720-680129,Cindy,8027,Jamesville,WV,1852.0
CU35536-127693,Haley,8011,Johnside,TN,2185.0
CU56730-797552,Amanda,3686, West Kevin ,OR,2271.0
CU12215-529016,Alejandra,8723,Salazarberg,FM,1418.0
CU4000-285527,April,4118,West Jesusmouth,ND,1855.0
CU1587-68441,Michael,3284, West Stephen ,MP,2155.0
CU48511-56216,Joseph,,Port Francisco,UT,1136.0
CU6364-844183,Lindsay,2099,Laurieport,CO,1681.0
CU8030-164243,Alicia,8960,Michaelmouth,KS,1271.0
CU33352-814628,Katherine,5613,Ryanfort,WI,1938.0
CU35849-198740,Michael,9931,Wilsonborough,FM,2262.0
CU4669-916201,Vincent,3210, Lake Annfurt ,NE,3434.0
CU22046-255434,Jack,6649,East Feliciaport,OK,1860.0
CU16845-624558,Crystal,4575,Jaredshire,MN,1419.0
CU91543-403079,Kyle,3495,Turnerborough,KY,1980.0
CU67157-672546,Donna,6277,Lake Erin,AR,1980.0
CU40362-576645,Katherine,6441,Melissaborough,IN,1792.0
CU61310-382377,Christine,4747,Jasonmouth,CO,1752.0
CU74393-329767,Sarah,9479,West Chris,VI,1467.0
CU55400-668015,Emily,5209,Colemanhaven,OR,2226.0
CU73010-220471,Laurie,8069,Dominguezport,MA,1979.0
CU66915-44825,Caleb,5102,New Tricia,SC,1800.0
CU35406-840687,Cassandra,8845,Hodgesbury,NM,1914.0
CU44350-674732,Stephen,1409,Lake Zacharychester,NJ,1768.0
CU30642-701950,David,9509,Taylorton,AL,1969.0
CU73691-998659,Cody,9110,Colemanbury,MD,1857.0
CU76843-702337,Stacey,,Leestad,MO,2266.0
CU54425-457394,Carla,3762,Ruizville,AK,2016.0
CU6637-592734,Jasmine,3317,South Melissa,FM,1542.0
CU67360-268836,Jenna,9367,Gregorymouth,MA,1753.0
CU89330-229075,Michelle,4748,Ericahaven,IN,1969.0
CU51670-383335,Kenneth,7243,Stephaniechester,PW,1705.0
CU5570-829404,Eric,8189,Whiteview,MN,1768.0
CU7703-449079, Chase ,8887,South Joystad,MO,2170.0
CU88499-318024,Brandon,6334,New Hollyborough,MS,2218.0
CU66739-583074,Sarah,5155,West Angelicafurt,NJ,1974.0
CU4550-456516,Dustin,9682, Lake Ginaport ,NE,
CU67812-591155,Mathew,2381,Lake Benjamin,UT,2036.0
CU88950-725753,David,8359,Wallaceport,CA,1904.0
CU45971-265651, Rebecca ,1451,West Donna,MI,1489.0
CU95256-158455,Larry,4894,North Melinda,HI,1832.0
CU71118-655468, Veronica ,1537,West Olivia,SC,1748.0
CU7689-408654,Whitney,1745,Andrewburgh,MA,1835.0
CU14944-372764,Timothy,7273,Christinehaven,ME,2243.0
CU61953-689230,Kaitlin,6077,Daltonton,MS,1927.0
CU51477-684362,Andrea,8529,Lake Alexandra,MT,1635.0
CU88957-897153,Rebecca,5519,West Stephen,IA,2182.0
CU10565-488342,Daniel,2801,West Timothystad,NC,1716.0
CU17141-427926,Lisa,9100,Castilloburgh,PA,1868.0
CU58430-492866,Edward,1535,South Danielchester,AR,1835.0
CU23356-642966,Anna,2226,Lake Stephanietown,ME,2084.0
CU67183-241804,Karina,9680,Fergusontown,SD,1966.0
CU77001-795602,Tracey,1687,Joneston,DC,1883.0
CU14379-690941,Brandy,7718,South Kelly,,1946.0
CU83273-156373,Earl,7135, North Allen ,NJ,1779.0
CU11570-724868,Lori,6324,Lake Mindyfort,TX,2163.0
CU53961-568552,Sherry,4543,Port Samuel,NM,1955.0
CU44828-51769,Kathy,3150,Hillmouth,WA,1997.0
CU27113-962926,Mark,7310,Sheilaport,NE,1873.0
CU72020-248882,Steven,3482,Lynchhaven,IN,1862.0
CU7349-563752,Melissa,8299,Alexanderville,KS,1835.0
CU44834-925860,Alexandra,4565,New Jessicachester,WV,1781.0
CU56624-698214,Jonathan,7645,Lake Tyler,AK,1836.0
CU73288-360449, William ,5646,Lake Bryan,PW,1882.0
CU18595-727550,Anthony,9226,New Christopher,PR,1800.0
CU95682-277454,Nicole,8255,Brandonview,KS,1877.0
CU66807-504101,Kevin,8674,Webershire,GU,1729.0
CU1601-70588,Matthew,5353,Lake Kellimouth,VT,1796.0
CU58031-771072,Shannon,3144,East Sharon,SC,2045.0
CU37411-226233,Meghan,6289,South David,DE,1853.0
CU52774-362443,Douglas,5458,Turnermouth,AL,1962.0
CU96849-902007,Kevin,7661,,MO,2299.0
CU69475-138664,Michael,1455,New Jeremy,MA,1857.0
CU49679-456382,Charles,2205,West Richardberg,WI,1756.0
CU86416-916807,Laura,6359,Brandonland,OH,
CU27412-44756,Rebecca,9896,North Kristin,AL,1856.0
CU55374-619633, Matthew ,9745,,MP,1893.0
CU82831-78648,Amanda,7664,North Christopher,CT,1878.0
CU33960-465880,Raymond,5436,Stricklandville,MH,1727.0
CU28628-378097,George,6015,South Kaitlyn,GU,1618.0
CU78918-806224, Jeffrey ,6584,South Christine,NJ,1980.0
CU20631-294783,Harry,2664,South Markbury,WI,1804.0
CU67031-43138,Omar,4858,West Courtneyfurt,RI,1712.0
CU36886-228338,Jose,9280,Parkerfurt,AS,1823.0
CU63608-388357,Karen,5411,New Kevinside,ID,1754.0
CU76449-965465,Melvin,9359,Jenniferton,LA,1930.0
CU73256-751450,Nicholas,7589,South Austinland,VT,2349.0
CU12067-49382,Tina,9953,Ericahaven,GA,1713.0
CU43930-461577,Dana,5166,New Bradleyfurt,TN,1968.0
CU4770-679134,Austin,2967,Sawyerfort,AR,2217.0
CU61122-189350,Karen,2230,Seanview,ME,2313.0
CU23172-305447,Luis,9412,North Rachelborough,DC,2033.0
CU73806-857423,Brady,7021,Davidtown,NH,2182.0
CU95017-837909, Anna ,1077,Cameronview,AR,2299.0
CU1620-164684, Michael ,3950,Lake Larrymouth,WI,1930.0
CU87106-59329,Justin,9947,Port Joshuaborough,WI,2070.0
CU37652-906547,Tara,5504,Port Ralph,MS,2009.0
CU1008-646260,Gregory,2330,Brianville,OR,1906.0
CU81003-680876,Tammy,8518,Lake Dianaborough,MN,1965.0
CU77885-171524,Andrea,8591,East Johnmouth,MA,1762.0
CU44819-948560,Joy,7118,Thompsonberg,FM,1932.0
CU90427-576641,Lindsey,2947,East Kelly,MI,1858.0
CU97308-53584,Jonathan,1143,Cynthiaside,MN,2064.0
CU34368-16331, James ,4967, West Ashley ,OH,1986.0
CU76400-499702,Karen,3655,East Kaitlyn,VT,1870.0
CU91307-585714,Kim,6549,Bradleymouth,AR,2139.0
CU55567-588774,Robert,3666,Robinsonberg,VT,1989.0
CU38346-300105,David,9648,North Jenniferstad,CO,1892.0
CU61983-63551,Kyle,9754,Perezstad,NM,1906.0
CU37362-371004,Haley,4052,Bankston,TX,1773.0
CU83899-172247,Christina,8648,Brandonfurt,WA,1572.0
CU11785-195526,Michael,6323,,MI,1845.0
CU55370-971670,Craig,4215,New Sabrinaborough,KS,2209.0
CU88810-343255,Jeremiah,2948,,CT,1604.0
CU42566-43643,Tommy,4974,East Daniel,VT,2019.0
CU33178-557991, Robert ,2805,Lake Justinview,MH,1908.0
CU61157-694460,Michael,5726,Michaelstad,HI,1795.0
CU97573-967616,Timothy,4910, Christopherborough ,SD,1814.0
CU42780-510816,Sheila,6744,North Michaelbury,ND,2128.0
CU76929-865990,Brooke,5204,Lisamouth,SD,1743.0
CU84391-551487,Ashley,9920,Port Jaychester,ME,1575.0
CU69792-211801,Michael,6243,Ashleyland,ND,1800.0
CU34779-650218,Jennifer,9967,West Mark,CT,2172.0
CU22314-435014,Donna,2353,Marthashire,GU,1842.0
CU63560-763506,Larry,7208,North Amyburgh,OH,1801.0
CU80894-413995,Charles,7414,West Christinashire,MA,2160.0
CU52184-319754,Laura,6933,Angiebury,UT,1792.0
CU29884-270503,Patrick,8797,Evelynburgh,DC,2254.0
CU3307-539481,Cameron,4887,New Melanie,AZ,1834.0
CU96342-206438,Natasha,9303,Michellehaven,MD,1946.0
CU81905-959270,Denise,1214,Natalieberg,,1886.0
CU18093-129332,Natasha,1161,Annefort,TN,1592.0
CU75109-394510,Zachary,2753,Martinezshire,AZ,1910.0
CU17040-644000,Nicholas,,Michaelburgh,PA,1694.0
CU92768-207703,Frederick,9922,New Molly,IA,2147.0
CU79224-443064,Darryl,5485,Smithview,DE,1996.0
CU5936-640871,Nicole,4343,Josephton,MP,1511.0
CU36528-927465,Kristina,6162,Patriciachester,GA,1791.0
CU16272-502633,Monica,7719,North Edward,IL,1775.0
CU93340-698924,Hannah,2988,Batesstad,DE,2205.0
CU76579-369710,Kevin,4103,East Andreabury,KS,2085.0
CU74082-581127,Shannon,3987,Garcialand,KS,1943.0
CU71584-145094,Barbara,3661,Lake Patrickmouth,UT,1753.0
CU52722-529450,Jose,9751,Tannerhaven,AS,1603.0
CU92823-326846,Justin,1595,Lake Meganborough,CA,2152.0
CU4065-105836,Michael,6367,Port Melissa,MD,1993.0
CU69242-974618,John,7262,North Michelle,NM,1888.0
CU84081-449327,Heather,4933,Karenland,GA,1950.0
CU74697-604527,Jacqueline,5817,West Michelleborough,FL,1723.0
CU56692-68379,Julie,4611, Port Michaelmouth ,AL,1995.0
CU21453-842788,Deborah,2242,Lake Marc,DE,2050.0
CU83414-931971,Mike,8307,East Mike,ME,1850.0
CU24602-141426,Janice,2231,Port Nicole,ND,2064.0
CU56021-840975,Crystal,2509,Shermanshire,KS,1821.0
CU60080-824447,Christine,6688,South Lisa,FM,1729.0
CU39614-382850,David,3384,Ortizshire,SC,1633.0
CU92007-510211,Laura,6672,Micheleside,SC,1972.0
CU22222-567281,Jeffrey,7097,Courtneyshire,CT,1804.0
CU38822-631687,Jane,3319,Harringtonborough,IA,906.0
CU2681-126144,Emily,2207,Angelahaven,NM,2041.0
CU82827-96585,Lori,2780,Lake Brian,NE,1829.0
CU47528-166374,Alexander,2211,Hawkinston,DC,2029.0
CU44268-659625,Jose,9771,West Sabrina,OR,1827.0
CU3288-856923,Joseph,1720,Lake Jenniferborough,MA,1789.0
CU34311-260532,Emily,1180,Jessicaberg,WA,1627.0
CU16810-347345,Teresa,8586,Port Leah,VA,2205.0
CU11027-211589,Mary,5530,Hawkinston,MN,1762.0
CU10142-600262,Christopher,1511,Lake Blakehaven,HI,1808.0
CU1422-150626,Valerie,8901,East Emily,IL,1988.0
CU59775-756202,Gabriel,4232,Jimmyview,AK,2164.0
CU18473-863562,Phillip,5071,Lake Aprilland,ND,1968.0
CU71856-803262,Amy,7750,Washingtonchester,MT,2141.0
CU73533-698869,Dawn,7898,Faulknerburgh,OH,2335.0
CU10060-233659,Nancy,1036,North Deniseton,WI,2116.0
CU15098-312662,Diane,4208,Dominguezport,MP,2016.0
CU26958-42731,Jordan,1343,Stevenside,MD,1542.0
CU77273-370477,Roger,7785,Colemanland,VI,1673.0
CU48839-253840,Elijah,6321,Huberberg,OR,2062.0
CU14170-685553,Robert,2706,South Amberchester,AL,2190.0
CU14339-113308,Jacob,9722,Lake Tammy,MA,1805.0
CU86726-613527, Sheila ,1438,Christopherbury,FM,2408.0
CU63366-557391,Abigail,7654,Lake Leslie,ID,1881.0
CU96091-156139,Thomas,2115,New Angela,MI,2563.0
CU89915-990170,Brett,8611,New Jaclynfort,KY,1756.0
CU54087-188704,Susan,6469,Williamstad,NH,1889.0
CU38187-608495,Mary,1874,New Lisa,OR,1880.0
CU67965-809724,Heather,2818, Douglaston ,OH,2104.0
CU61870-757722,Tammy,2784,Aprilton,OK,2042.0
CU2681-123896,Laura,1584,Karenland,UT,2102.0
CU92412-706686,John,3644,,KS,1805.0
CU43473-538130,Jeffrey,2683,Gregorybury,PW,1746.0
CU85185-176080,William,6208,Ronaldbury,CT,1715.0
CU65875-666621, Richard ,5748,Leeberg,KS,1914.0
CU28073-323509, Amy ,7821,Shannonstad,LA,1766.0
CU58858-306118,Tara,5437,Johnmouth,VT,1857.0
CU50383-619619,Dorothy,8672,New Madison,WY,2098.0
CU71029-484404,Christopher,3566,West John,AK,1936.0
CU99100-713713,Bradley,9555,Cherylview,NH,1965.0
CU7644-216332,Lisa,4162,South Ericside,MD,2138.0
CU22667-937407,Jessica,4537,Port William,MA,2233.0
CU93270-99305,Sarah,7707,North Jeffrey,NJ,1718.0
CU77046-607705,Anthony,2514,Ericview,CO,1890.0
CU94305-472236,Michael,8126,Mannburgh,AZ,1768.0
CU978-859137,Nicholas,6517,Stricklandville,FM,1819.0
